system	feature	relative_time_ms	estimate	SE	z	p_value	CI95_low	CI95_high	SESOI_lower	SESOI_upper	TOST_p_lower	TOST_p_upper	TOST_p	TOST_equivalent_alpha_0_05	p_Bonferroni_within_trajectory	p_BH_global	TOST_p_Bonferroni_within_trajectory	TOST_p_BH_global	predefined_followup_significant	SESOI_equivalent	followup_classification
A03	cpps	20	0.0713907621931248	0.0326062589366075	2.18948031823956	0.0285619475386504	0.00748366900678687	0.135297855379463	-0.1	0.1	7.34608144314919e-08	0.190130491797513	0.190130491797513	FALSE	0.257057527847854	0.0531152006859113	1	0.227469888606505	FALSE	FALSE	NOT_SIGNIFICANT
A03	energy	-20	-0.0931842094000082	0.0129699315026987	-7.18463388805246	6.73875165044467e-13	-0.118604808027249	-0.0677636107727674	-0.1	0.1	0.299615372623379	1.78191591526234e-50	0.299615372623379	FALSE	6.0648764854002e-12	4.89251832155572e-12	1	0.345961105643553	TRUE	FALSE	SIGNIFICANT
A03	energy	-15	-0.0947675521982659	0.00857633232154622	-11.0498927333054	2.1947696692513e-28	-0.111576854667943	-0.0779582497285885	-0.1	0.1	0.270896723191322	1.78873794619881e-114	0.270896723191322	FALSE	1.97529270232617e-27	4.47395355655073e-27	1	0.31555002921187	TRUE	FALSE	SIGNIFICANT
A03	energy	-10	-0.0978692649965916	0.0102720991719548	-9.52767913921594	1.60838663294391e-21	-0.118002209419247	-0.0777363205739363	-0.1	0.1	0.417837275853942	5.51393247293102e-83	0.417837275853942	FALSE	1.44754796964952e-20	1.85314112056581e-20	1	0.475222652795256	TRUE	FALSE	SIGNIFICANT
A03	energy	-5	-0.100561961307336	0.00841869318215347	-11.9450797328633	6.88842626154944e-33	-0.117062296741249	-0.084061625873422	-0.1	0.1	0.526610275681623	9.55418554977318e-126	0.526610275681623	FALSE	6.1995836353945e-32	2.14756818742424e-31	1	0.59007071059463	TRUE	FALSE	SIGNIFICANT
A03	energy	0	-0.0871352286919791	0.0104242025607234	-8.35893471796967	6.32871174648312e-17	-0.107566290278547	-0.066704167105411	-0.1	0.1	0.108578123034565	2.31486548041e-72	0.108578123034565	FALSE	5.69584057183481e-16	5.86491386089255e-16	0.977203107311085	0.133209271315554	TRUE	FALSE	SIGNIFICANT
A03	energy	5	-0.0462568750954571	0.00841869318215366	-5.49454340413718	3.91722577869393e-08	-0.0627572105293711	-0.029756539661543	-0.1	0.1	8.63820126539849e-11	6.62148101764477e-68	8.63820126539849e-11	TRUE	3.52550320082454e-07	1.6909327858177e-07	7.77438113885864e-10	2.72514682777452e-10	TRUE	TRUE	SIGNIFICANT
A03	energy	10	0.0021093840526081	0.0102720991719551	0.205350826281656	0.837298036443612	-0.0180235603700477	0.0222423284752639	-0.1	0.1	0	7.88253945623397e-22	7.88253945623397e-22	TRUE	1	0.878748434287355	7.09428551061057e-21	1.07121690046257e-20	FALSE	TRUE	NOT_SIGNIFICANT
A03	energy	15	0.0364987873973255	0.00857633232154638	4.25575712657838	2.08342774245523e-05	0.0196894849276478	0.0533080898670031	-0.1	0.1	0	6.59524346295076e-14	6.59524346295076e-14	TRUE	0.000187508496820971	6.61207606886989e-05	5.93571911665568e-13	3.20686150033386e-13	TRUE	TRUE	SIGNIFICANT
A03	energy	20	0.0607382973674173	0.0129699315027022	4.6830083377667	2.82695009675975e-06	0.0353176987401696	0.0861588959946649	-0.1	0.1	0	0.0012344281082285	0.0012344281082285	TRUE	2.54425508708378e-05	1.00555943039105e-05	0.0111098529740565	0.0018854377445565	TRUE	TRUE	SIGNIFICANT
A03	flatness	-20	0.102428094219274	0.0153755705530879	6.6617426563532	2.70599554409948e-11	0.0722925296934669	0.13256365874508	-0.1	0.1	0	0.56273967396463	0.56273967396463	FALSE	2.43539598968953e-10	1.62974731633264e-10	1	0.626579889078264	TRUE	FALSE	SIGNIFICANT
A03	flatness	-15	0.106881560865445	0.010167054673281	10.5125392062983	7.56293591714311e-26	0.0869544998769646	0.126808621853925	-0.1	0.1	0	0.750749119831425	0.750749119831425	FALSE	6.8066423254288e-25	1.25261126127683e-24	1	0.815362773587408	TRUE	FALSE	SIGNIFICANT
A03	flatness	-10	0.113634503070805	0.0121773492414998	9.3316288148774	1.04256224400165e-20	0.0897673371302995	0.137501669011311	-0.1	0.1	0	0.868570875534165	0.868570875534165	FALSE	9.38306019601485e-20	1.17565529642739e-19	1	0.933757736375471	TRUE	FALSE	SIGNIFICANT
A03	flatness	-5	0.120413202186187	0.0099801769161277	12.0652372395927	1.61197178982729e-33	0.100852414871239	0.139973989501136	-0.1	0.1	0	0.979591038417759	0.979591038417759	FALSE	1.45077461084456e-32	5.3396565538029e-32	1	1	TRUE	FALSE	SIGNIFICANT
A03	flatness	0	0.106651162728999	0.0123576644871806	8.63036561962289	6.11561652277516e-18	0.0824305854010948	0.130871740056902	-0.1	0.1	0	0.704787986915091	0.704787986915091	FALSE	5.50405487049764e-17	5.89323046740152e-17	1	0.77747918470947	TRUE	FALSE	SIGNIFICANT
A03	flatness	5	0.0569921074280327	0.00998017691612752	5.71053077585589	1.12624367793952e-08	0.0374313201130848	0.0765528947429807	-0.1	0.1	0	8.18743147265763e-06	8.18743147265763e-06	TRUE	1.01361931014557e-07	5.2823818522827e-08	7.36868832539187e-05	1.52257497561703e-05	TRUE	TRUE	SIGNIFICANT
A03	flatness	10	-0.00478659130894325	0.0121773492415003	-0.39307333755614	0.694265315972802	-0.02865375724945	0.0190805746315635	-0.1	0.1	2.66453525910038e-15	3.81446933689415e-18	2.66453525910038e-15	TRUE	1	0.761823224566429	2.39808173319034e-14	1.64209731084093e-14	FALSE	TRUE	NOT_SIGNIFICANT
A03	flatness	15	-0.052504374574963	0.0101670546732814	-5.16416762397689	2.41511201497057e-07	-0.0724314355634443	-0.0325773135864817	-0.1	0.1	1.49487616341037e-06	3.67883800307598e-51	1.49487616341037e-06	TRUE	2.17360081347351e-06	9.89934074701755e-07	1.34538854706933e-05	3.01248808596006e-06	TRUE	TRUE	SIGNIFICANT
A03	flatness	20	-0.0895015871452329	0.0153755705530905	-5.82102542706899	5.84876698837625e-09	-0.119637151671045	-0.059366022619421	-0.1	0.1	0.247367163954033	3.32839817857284e-35	0.247367163954033	FALSE	5.26389028953862e-08	2.81804227621765e-08	1	0.290769424409089	TRUE	FALSE	SIGNIFICANT
A03	flux	-15	0.0746121722631496	0.0145546055002052	5.12636170469186	2.95394854152718e-07	0.0460856696735588	0.10313867485274	-0.1	0.1	0	0.0405520226159356	0.0405520226159356	TRUE	2.36315883322174e-06	1.1617298974922e-06	0.324416180927485	0.0521664368603055	TRUE	FALSE	SIGNIFICANT
A03	flux	-10	0.0546245554966211	0.0104994081707606	5.20263186345521	1.96485849015118e-07	0.0340460936229448	0.0752030173702975	-0.1	0.1	0	7.74107204138592e-06	7.74107204138592e-06	TRUE	1.57188679212094e-06	8.199803147875e-07	6.19285763310874e-05	1.44463668377977e-05	TRUE	TRUE	SIGNIFICANT
A03	flux	-5	0.0293253074923983	0.0113561178160745	2.58233561568801	0.00981341003064466	0.00706772556869862	0.051582889416098	-0.1	0.1	0	2.43106976655002e-10	2.43106976655002e-10	TRUE	0.0785072802451573	0.020316825454069	1.94485581324002e-09	7.27947444221192e-10	FALSE	TRUE	NOT_SIGNIFICANT
A03	flux	0	-0.0035582347897672	0.0109762259429083	-0.324176525544844	0.745804393158625	-0.0250712423240417	0.0179547727445073	-0.1	0.1	0	1.95914991885835e-21	1.95914991885835e-21	TRUE	1	0.80504343864373	1.56731993508668e-20	2.53255965120714e-20	FALSE	TRUE	NOT_SIGNIFICANT
A03	flux	5	-0.040212030141289	0.0109762259429086	-3.66355706874534	0.000248736765308028	-0.0617250376755641	-0.0186990226070139	-0.1	0.1	2.56071061022212e-08	1.14306019923683e-37	2.56071061022212e-08	TRUE	0.00198989412246422	0.000690211966561544	2.0485684881777e-07	6.11340821359335e-08	TRUE	TRUE	SIGNIFICANT
A03	flux	10	-0.0718986740590158	0.0113561178160744	-6.33127229071579	2.43147810591796e-10	-0.0941562559827153	-0.0496410921353163	-0.1	0.1	0.00667013395715566	4.60961531153392e-52	0.00667013395715566	TRUE	1.94518248473437e-09	1.31498305728216e-09	0.0533610716572453	0.00935230422564153	TRUE	FALSE	SIGNIFICANT
A03	flux	15	-0.0874147937617429	0.0104994081707617	-8.32568772830187	8.38405518979766e-17	-0.107993255635421	-0.0668363318880644	-0.1	0.1	0.115330354787386	1.44430020559993e-71	0.115330354787386	FALSE	6.70724415183813e-16	7.53143940778434e-16	0.922642838299088	0.14084121667584	TRUE	FALSE	SIGNIFICANT
A03	flux	20	-0.090858750326103	0.0145546055002049	-6.2426116822489	4.30324307158071e-10	-0.119385252915693	-0.0623322477365129	-0.1	0.1	0.26498042414298	1.381741533085e-39	0.26498042414298	FALSE	3.44259445726457e-09	2.25813745340374e-09	1	0.309567007673042	TRUE	FALSE	SIGNIFICANT
A03	tilt	-20	0.0178177493723664	0.0129895265925397	1.37170121215962	0.170156470915148	-0.00764125492523681	0.0432767536699696	-0.1	0.1	0	1.25141611763229e-10	1.25141611763229e-10	TRUE	1	0.250532780851308	1.12627450586906e-09	3.87865814236909e-10	FALSE	TRUE	NOT_SIGNIFICANT
A03	tilt	-15	0.020156943425945	0.00858928952199764	2.34675328783853	0.0189377896723576	0.0033222453100424	0.0369916415418476	-0.1	0.1	0	7.31525342891637e-21	7.31525342891637e-21	TRUE	0.170440107051218	0.0364982855503619	6.58372808602473e-20	8.61574292739039e-20	FALSE	TRUE	NOT_SIGNIFICANT
A03	tilt	-10	0.028763375623456	0.0102876183523038	2.79592172244752	0.00517519333163852	0.0086000141662472	0.0489267370806647	-0.1	0.1	0	2.18757353535963e-12	2.18757353535963e-12	TRUE	0.0465767399847467	0.0111792176556044	1.96881618182367e-11	8.71739829880153e-12	TRUE	TRUE	SIGNIFICANT
A03	tilt	-5	0.0459958524221879	0.00843141221996734	5.45529636343247	4.88912327717454e-08	0.0294705881322411	0.0625211167121348	-0.1	0.1	0	7.51290517497415e-11	7.51290517497415e-11	TRUE	4.40021094945709e-07	2.08970591685686e-07	6.76161465747674e-10	2.39869864020259e-10	TRUE	TRUE	SIGNIFICANT
A03	tilt	0	0.0585794535328555	0.0104399515402478	5.61108481270449	2.01062186795296e-08	0.0381175245136263	0.0790413825520847	-0.1	0.1	0	3.63146909454985e-05	3.63146909454985e-05	TRUE	1.80955968115766e-07	9.10794521380401e-08	0.000326832218509486	6.39428112993827e-05	TRUE	TRUE	SIGNIFICANT
A03	tilt	5	0.0532603254214488	0.00843141221996714	6.31689259544428	2.66874918891169e-10	0.0367350611315024	0.0697855897113953	-0.1	0.1	0	1.48228179199173e-08	1.48228179199173e-08	TRUE	2.40187427002052e-09	1.4144370701232e-09	1.33405361279256e-07	3.62031958412727e-08	TRUE	TRUE	SIGNIFICANT
A03	tilt	10	0.0325026083216358	0.0102876183523037	3.15939095022488	0.00158099253922249	0.0123392468644272	0.0526659697788444	-0.1	0.1	0	2.67183522198702e-11	2.67183522198702e-11	TRUE	0.0142289328530024	0.00384369745774275	2.40465169978832e-10	8.96248523831089e-11	TRUE	TRUE	SIGNIFICANT
A03	tilt	15	0.00238808032247388	0.00858928952199784	0.278030018240487	0.780989315622656	-0.0144466177934291	0.0192227784383769	-0.1	0.1	0	3.14560403462445e-30	3.14560403462445e-30	TRUE	1	0.834524873548403	2.83104363116201e-29	1.35768740868751e-28	FALSE	TRUE	NOT_SIGNIFICANT
A03	tilt	20	-0.0322489228330977	0.01298952659254	-2.48268654006363	0.013039577500204	-0.0577079271307014	-0.006789918535494	-0.1	0.1	9.15012183799746e-08	1.20292372524346e-24	9.15012183799746e-08	TRUE	0.117356197501836	0.0262774755707533	8.23510965419771e-07	2.04622977811758e-07	FALSE	TRUE	NOT_SIGNIFICANT
A04	centroid	-20	0.0122476023962974	0.0155493195887924	0.787661628945181	0.430894655599751	-0.0182285039818388	0.0427237087744336	-0.1	0.1	2.62234678416462e-13	8.33196013465656e-09	8.33196013465656e-09	TRUE	1	0.533584503429598	7.4987641211909e-08	2.08299003366414e-08	FALSE	TRUE	NOT_SIGNIFICANT
