system	feature	region	relative_time_ms	estimate_tts_minus_bf	SE	CI95_low	CI95_high	wald_z	p_raw	p_bonferroni_within_trajectory	p_BH_global
A07	flatness	Boundary	15	-0.0767033364858046	0.00999174013227134	-0.0962867872879399	-0.0571198856836693	-7.67667448016067	1.63271620757856e-14	1.46944458682071e-13	4.24186073537567e-14
A07	flatness	Boundary	20	-0.0918844666222655	0.0138832224704108	-0.119095082653628	-0.0646738505909032	-6.61838177830099	3.63152158641983e-11	3.26836942777785e-10	8.47888299913e-11
A07	flatness	Interior_A	-20	-0.106746520647486	0.0138832224704105	-0.133957136678848	-0.0795359046161243	-7.68888641487927	1.48421152293413e-14	1.33579037064071e-13	3.86235077162891e-14
A07	flatness	Interior_A	-15	-0.101368742404661	0.00999174013227104	-0.120952193206796	-0.0817852916025267	-10.145254086149	3.47871969409443e-24	3.13084772468499e-23	1.28631728223492e-23
A07	flatness	Interior_A	-10	-0.0970942394940034	0.0114544448584508	-0.119544538879467	-0.0746439401085399	-8.4765556684635	2.31958773496284e-17	2.08762896146655e-16	6.6453054028665e-17
A07	flatness	Interior_A	-5	-0.0943138030627163	0.00985928515296657	-0.113637646875841	-0.0749899592495913	-9.56598795951633	1.11134890107421e-21	1.00021401096679e-20	3.74373888285593e-21
A07	flatness	Interior_A	0	-0.090568287518156	0.011588523183389	-0.113281375591606	-0.0678551994447062	-7.81534334314289	5.48134108336945e-15	4.93320697503251e-14	1.45255538709291e-14
A07	flatness	Interior_A	5	-0.0844389779247855	0.00985928515296654	-0.10376282173791	-0.0651151341116606	-8.56441178186016	1.08628965665694e-17	9.77660690991243e-17	3.16337097817679e-17
A07	flatness	Interior_A	10	-0.0815188187153467	0.0114544448584507	-0.10396911810081	-0.0590685193298832	-7.11678476981838	1.10473792831348e-12	9.94264135482132e-12	2.71069954632474e-12
A07	flatness	Interior_A	15	-0.087049775147287	0.00999174013227108	-0.106633225949422	-0.0674663243451523	-8.71217365493082	2.98102539327416e-18	2.68292285394674e-17	8.89273991614617e-18
A07	flatness	Interior_A	20	-0.0978582364085989	0.0138832224704106	-0.125068852439961	-0.070647620377237	-7.04866875231344	1.80637589971815e-12	1.62573830974633e-11	4.3983731708298e-12
A07	flatness	Interior_B	-20	-0.122164195863521	0.0138832224704105	-0.149374811894883	-0.0949535798321591	-8.79941210507076	1.37534743937876e-18	1.23781269544089e-17	4.14953022507065e-18
A07	flatness	Interior_B	-15	-0.112818625175913	0.00999174013227104	-0.132402075978048	-0.0932351743737786	-11.291188890265	1.45061102422666e-29	1.305549921804e-28	5.97531484072641e-29
A07	flatness	Interior_B	-10	-0.103584768451932	0.0114544448584508	-0.126035067837396	-0.081134469066469	-9.04319412524918	1.52159326997602e-19	1.36943394297842e-18	4.72526035012085e-19
A07	flatness	Interior_B	-5	-0.0948407045235717	0.00985928515296657	-0.114164548336697	-0.0755168607104468	-9.61943011609062	6.61968899402983e-22	5.95772009462685e-21	2.26350655924891e-21
A07	flatness	Interior_B	0	-0.0880299716962915	0.011588523183389	-0.110743059769741	-0.0653168836228417	-7.59630630264209	3.04702821155119e-14	2.74232539039607e-13	7.89051279538499e-14
A07	flatness	Interior_B	5	-0.0847193950480225	0.00985928515296653	-0.104043238861147	-0.0653955512348976	-8.59285371440256	8.48355165341396e-18	7.63519648807257e-17	2.4841339095632e-17
A07	flatness	Interior_B	10	-0.0859034872731096	0.0114544448584507	-0.108353786658573	-0.0634531878876462	-7.49957665645687	6.40242717832864e-14	5.76218446049577e-13	1.63926879445129e-13
A07	flatness	Interior_B	15	-0.091846268580943	0.00999174013227108	-0.111429719383078	-0.0722628177788082	-9.19221950982294	3.84817822416163e-20	3.46336040174547e-19	1.21884529410697e-19
A07	flatness	Interior_B	20	-0.100462101624679	0.0138832224704106	-0.127672717656041	-0.073251485593317	-7.23622356688403	4.61350588325086e-13	4.15215529492577e-12	1.15519281171163e-12
A07	flux	Boundary	-15	-0.223347051030143	0.0187987905752289	-0.260192003510502	-0.186502098549783	-11.8809266019723	1.48709686781158e-32	1.18967749424927e-31	6.53172381165861e-32
A07	flux	Boundary	-10	-0.212341866987825	0.0166863471426004	-0.245046506420855	-0.179637227554796	-12.7254854027168	4.2681409590617e-37	3.41451276724936e-36	2.10103533278889e-36
A07	flux	Boundary	-5	-0.204818277310933	0.017095284306577	-0.238324418857297	-0.17131213576457	-11.9809810493841	4.47002333950897e-33	3.57601867160718e-32	1.97975964061818e-32
A07	flux	Boundary	0	-0.203181770579905	0.016911217861583	-0.236327148523318	-0.170036392636491	-12.0146149285599	2.97753406972298e-33	2.38202725577839e-32	1.33359976643931e-32
A07	flux	Boundary	5	-0.207664764197734	0.0169112178615829	-0.240810142141147	-0.174519386254321	-12.2797048620303	1.16422193238059e-34	9.31377545904469e-34	5.38114207117771e-34
A07	flux	Boundary	10	-0.216347938582603	0.0170952843065767	-0.249854080128966	-0.18284179703624	-12.6554162365917	1.04420670492904e-36	8.35365363943231e-36	5.07733535424211e-36
A07	flux	Boundary	15	-0.225700045800265	0.0166863471426013	-0.258404685233297	-0.192995406367234	-13.5260308245678	1.09793744463397e-41	8.78349955707172e-41	5.97849498961645e-41
A07	flux	Boundary	20	-0.234715101132026	0.0187987905752305	-0.271560053612389	-0.197870148651663	-12.4856490204901	8.94112476441355e-36	7.15289981153084e-35	4.28204469139083e-35
A07	flux	Interior_A	-15	-0.282445686231726	0.0187987905752304	-0.319290638712089	-0.245600733751363	-15.0246732682836	5.06102689714427e-51	4.04882151771542e-50	3.49870989846061e-50
A07	flux	Interior_A	-10	-0.273148257447	0.0166863471426006	-0.30585289688003	-0.24044361801397	-16.369565796078	3.15456469660786e-60	2.52365175728629e-59	2.69664401484221e-59
A07	flux	Interior_A	-5	-0.263188262496561	0.0170952843065761	-0.296694404042923	-0.229682120950199	-15.395372067332	1.75810334948122e-53	1.40648267958497e-52	1.28819554178578e-52
A07	flux	Interior_A	0	-0.252310659492404	0.0169112178615831	-0.285456037435818	-0.219165281548991	-14.9197214273712	2.4529530059185e-50	1.9623624047348e-49	1.65262511839424e-49
A07	flux	Interior_A	5	-0.241118404310417	0.016911217861583	-0.274263782253831	-0.207973026367004	-14.2578971120799	4.00337156347619e-46	3.20269725078095e-45	2.5159528798131e-45
A07	flux	Interior_A	10	-0.231835462838017	0.017095284306576	-0.265341604384379	-0.198329321291655	-13.5613692454847	6.78574424379279e-42	5.42859539503423e-41	3.72045977504501e-41
A07	flux	Interior_A	15	-0.227681320568316	0.0166863471426005	-0.260385960001346	-0.194976681135286	-13.6447671034628	2.16905359251448e-42	1.73524287401158e-41	1.21436451130212e-41
A07	flux	Interior_A	20	-0.227289377596409	0.0187987905752304	-0.264134330076772	-0.190444425116047	-12.0906383145674	1.18363514662868e-33	9.46908117302946e-33	5.33138777093372e-33
A07	flux	Interior_B	-15	-0.246992001109864	0.0187987905752304	-0.283836953590226	-0.210147048629501	-13.138717627681	1.97546166553008e-39	1.58036933242406e-38	1.03321843690553e-38
A07	flux	Interior_B	-10	-0.226689110830107	0.0166863471426006	-0.259393750263137	-0.193984471397077	-13.585304734034	4.8949044121939e-42	3.91592352975512e-41	2.69304429598211e-41
A07	flux	Interior_B	-5	-0.21202241609255	0.0170952843065761	-0.245528557638912	-0.178516274546188	-12.4023919281056	2.5363754397532e-35	2.02910035180256e-34	1.19668752202005e-34
A07	flux	Interior_B	0	-0.204566199127354	0.0169112178615831	-0.237711577070767	-0.171420821183941	-12.0964794375965	1.10238252103003e-33	8.81906016824026e-33	4.99369859953775e-33
A07	flux	Interior_B	5	-0.198208787988485	0.016911217861583	-0.231354165931898	-0.165063410045072	-11.7205507971578	1.00019568921016e-31	8.00156551368129e-31	4.29813823201124e-31
A07	flux	Interior_B	10	-0.190598505108302	0.017095284306576	-0.224104646654664	-0.15709236356194	-11.1491860381044	7.22643725343171e-29	5.78114980274537e-28	2.96134928684444e-28
A07	flux	Interior_B	15	-0.183805076613453	0.0166863471426005	-0.216509716046482	-0.151100437180423	-11.0152974190616	3.22469835324134e-28	2.57975868259307e-27	1.30464895207474e-27
A07	flux	Interior_B	20	-0.177968985166848	0.0187987905752304	-0.21481393764721	-0.141124032686485	-9.46704440664083	2.87873705440937e-21	2.30298964352749e-20	9.53581649273102e-21
A07	tilt	Boundary	-20	0.0541734933801384	0.0147703231645838	0.0252241919375365	0.0831227948227403	3.66772566696681	0.00024471753895835	0.00220245785062515	0.000406159589711666
A07	tilt	Boundary	-15	0.0393399106259285	0.0120479167769205	0.0157264276544284	0.0629533935974286	3.26528738157369	0.00109353067898503	0.00984177611086526	0.00171640057214827
A07	tilt	Boundary	-10	0.0273961268505614	0.0130308543227637	0.00185612169015643	0.0529361320109664	2.10240450641082	0.0355178567793481	0.319660711014133	0.0469438007308092
A07	tilt	Boundary	-5	0.0204075109921311	0.0119618593046978	-0.00303730243321188	0.0438523244174741	1.70604840537762	0.0879990675627821	0.791991608065039	0.109654010521022
A07	tilt	Boundary	0	0.0171417118257359	0.0131236815629398	-0.00858023138219843	0.0428636550336703	1.30616639420319	0.191495978357371	1	0.226378145418751
A07	tilt	Boundary	5	0.0151870703430766	0.011961859304697	-0.00825774308226494	0.0386318837684181	1.26962455887716	0.204218397045322	1	0.240109839185511
A07	tilt	Boundary	10	0.0107124165652593	0.0130308543227635	-0.0148275885951452	0.0362524217256638	0.822080908889133	0.411030850159619	1	0.455351721730785
A07	tilt	Boundary	15	0.000788215725723587	0.0120479167769221	-0.0228252672457796	0.0244016986972268	0.065423403922695	0.947836890359509	1	0.95747182698324
A07	tilt	Boundary	20	-0.0124890151221623	0.0147703231645902	-0.0414383165647768	0.0164602863204521	-0.845547858567037	0.397805023597911	1	0.441696918659691
A07	tilt	Interior_A	-20	-0.0102234916130132	0.0147703231645905	-0.0391727930556283	0.0187258098296019	-0.692164382531752	0.488834103482804	1	0.533456571405394
A07	tilt	Interior_A	-15	-0.00623348632808816	0.0120479167769215	-0.0298469692995902	0.0173799966434139	-0.517391217378657	0.604883089320091	1	0.643751078995278
A07	tilt	Interior_A	-10	8.00228668003319e-05	0.0130308543227627	-0.0254599822936026	0.0256200280272033	0.00614102995998855	0.99510019780461	1	0.99510019780461
A07	tilt	Interior_A	-5	0.0102574236114054	0.0119618593046972	-0.0131873898139364	0.0337022370367472	0.857510805814068	0.391162645478777	1	0.434625161643086
A07	tilt	Interior_A	0	0.0227066384646389	0.0131236815629404	-0.00301530474329672	0.0484285816725745	1.73020340029885	0.0835939410558665	0.752345469502798	0.10457463908641
A07	tilt	Interior_A	5	0.034853172920727	0.0119618593046974	0.0114083594953848	0.0582979863460691	2.9136919297354	0.00357182197602126	0.0321463977841914	0.00527806407237343
A07	tilt	Interior_A	10	0.0433253292959942	0.0130308543227629	0.0177853241355909	0.0688653344563974	3.3248264636273	0.000884735850421012	0.00796262265378911	0.00140112550016873
A07	tilt	Interior_A	15	0.0457510569052291	0.0120479167769214	0.0221375739337272	0.0693645398767309	3.79742471269956	0.000146207162302145	0.00131586446071931	0.000246782789873048
A07	tilt	Interior_A	20	0.0445540962349781	0.0147703231645901	0.0156047947923639	0.0735033976775924	3.01646048894791	0.00255744545372292	0.0230170090835063	0.00383255256495706
A07	tilt	Interior_B	-20	-0.00228884370995348	0.0147703231645905	-0.0312381451525685	0.0266604577326616	-0.154962331185862	0.876851013877183	1	0.894860790798923
A07	tilt	Interior_B	-15	-0.000654447922149175	0.0120479167769215	-0.0242679308936512	0.0229590350493528	-0.0543204218842887	0.956679879261949	1	0.964566270149968
A07	tilt	Interior_B	-10	0.00170004668894297	0.0130308543227627	-0.02383995847146	0.0272400518493459	0.13046317968372	0.896199983476264	1	0.911681365148599
A07	tilt	Interior_B	-5	0.00563503803402908	0.0119618593046972	-0.0178097753913127	0.0290798514593709	0.4710837914484	0.637580899389078	1	0.675385496354853
A07	tilt	Interior_B	0	0.0125721203734886	0.0131236815629404	-0.013149822834447	0.0382940635814242	0.957972068523107	0.338076843332038	1	0.379084753806728
A07	tilt	Interior_B	5	0.0227314439505579	0.0119618593046974	-0.00071336947478421	0.0461762573759001	1.90032697856858	0.0573902230287223	0.516512007258501	0.0734114679128467
A07	tilt	Interior_B	10	0.0309661865902276	0.0130308543227629	0.00542618142982436	0.0565061917506309	2.37637424402286	0.0174837199348956	0.15735347941406	0.0239235066234802
A07	tilt	Interior_B	15	0.0325703060776029	0.0120479167769214	0.00895682310610102	0.0561837890491047	2.7033973325574	0.00686346473649105	0.0617711826284194	0.00987593568418169
A07	tilt	Interior_B	20	0.0299678524564929	0.0147703231645901	0.00101855101387867	0.0589171538991071	2.02892327558119	0.0424661056345138	0.382194950710625	0.0553905725667572
A08	centroid	Boundary	-20	0.143455192192145	0.0153046173527866	0.113458693383516	0.173451691000773	9.37332759685267	7.02810773599404e-21	6.32529696239463e-20	2.3040600619032e-20
A08	centroid	Boundary	-15	0.12130798051651	0.0114890373773999	0.0987898810397717	0.143826079993249	10.5585852436284	4.63596071654232e-26	4.17236464488809e-25	1.78478875043639e-25
A08	centroid	Boundary	-10	0.0974564834277145	0.0129040942871902	0.0721649233717126	0.122748043483716	7.55236913639562	4.27411022445303e-14	3.84669920200772e-13	1.10143197032096e-13
A08	centroid	Boundary	-5	0.0713106188071055	0.0113624262242381	0.0490406726306054	0.0935805649836056	6.27600280079153	3.47387926745746e-10	3.12649134071171e-09	7.76859076688799e-10
A08	centroid	Boundary	0	0.0467371177140671	0.01303515554599	0.0211886823110491	0.0722855531170851	3.58546682079637	0.000336475782013287	0.00302828203811959	0.000552682327893726
A08	centroid	Boundary	5	0.0293205186352619	0.0113624262242375	0.00705057245876289	0.0515904648117609	2.58048044111542	0.00986629450655895	0.0887966505590305	0.013981647295391
A08	centroid	Boundary	10	0.0270597765884319	0.0129040942871897	0.00176821653243095	0.0523513366444329	2.09699154285434	0.0359943239985282	0.323948915986754	0.0474945851930787
A08	centroid	Boundary	15	0.045143822850463	0.0114890373774005	0.0226257233737235	0.0676619223272025	3.92929549861707	8.51950947272152e-05	0.000766755852544937	0.00014691995728446
A08	centroid	Boundary	20	0.0751070772037376	0.0153046173527883	0.0451105783951059	0.105103576012369	4.907478277466	9.22548694403269e-07	8.30293824962942e-06	1.78449200012311e-06
A08	centroid	Interior_A	-20	0.0943553492915432	0.0153046173527882	0.0643588504829116	0.124351848100175	6.16515572500437	7.04138096112659e-10	6.33724286501393e-09	1.55713431546471e-09
A08	centroid	Interior_A	-15	0.11183433501521	0.0114890373774	0.0893162355384714	0.134352434491948	9.73400393275756	2.15922652421288e-22	1.94330387179159e-21	7.44722380368433e-22
A08	centroid	Interior_A	-10	0.127386590239825	0.0129040942871893	0.102095030183825	0.152678150295825	9.87179630005413	5.51676835328037e-23	4.96509151795234e-22	1.92783773224523e-22
A08	centroid	Interior_A	-5	0.139595664435513	0.0113624262242378	0.117325718259013	0.161865610612012	12.2857268052253	1.08069374772585e-34	9.72624372953263e-34	5.00962990928308e-34
A08	centroid	Interior_A	0	0.149086226949108	0.0130351555459902	0.123537791546089	0.174634662352126	11.4372418820095	2.72408302761326e-30	2.45167472485193e-29	1.13682205089372e-29
A08	centroid	Interior_A	5	0.156416446261889	0.0113624262242378	0.13414650008539	0.178686392438389	13.7661132556556	4.07557375943329e-43	3.66801638348996e-42	2.33099362499962e-42
A08	centroid	Interior_A	10	0.159837367516216	0.0129040942871893	0.134545807460216	0.185128927572216	12.3865622769741	3.09008117700439e-35	2.78107305930396e-34	1.45361806847248e-34
A08	centroid	Interior_A	15	0.157930463781014	0.0114890373773999	0.135412364304275	0.180448563257752	13.7461876563896	5.36847909134851e-43	4.83163118221366e-42	3.04852919830147e-42
A08	centroid	Interior_A	20	0.152906043170398	0.015304617352788	0.122909544361766	0.182902541979029	9.99084391629975	1.67152542055122e-23	1.5043728784961e-22	5.98586806008207e-23
A08	centroid	Interior_B	-20	0.0730382253940746	0.0153046173527882	0.043041726585443	0.103034724202706	4.77230000008909	1.82133937301022e-06	1.6392054357092e-05	3.45576324950626e-06
A08	centroid	Interior_B	-15	0.0899315802976919	0.0114890373774	0.0674134808209535	0.11244967977443	7.82759924470226	4.9727406999767e-15	4.47546662997903e-14	1.32218356404063e-14
A08	centroid	Interior_B	-10	0.110199214860169	0.0129040942871893	0.0849076548041695	0.135490774916169	8.53986435681669	1.34379485857412e-17	1.20941537271671e-16	3.89896683418404e-17
A08	centroid	Interior_B	-5	0.135268906017534	0.0113624262242378	0.112998959841034	0.157538852194034	11.9049315126891	1.11554856462305e-32	1.00399370816075e-31	4.91335794390762e-32
A08	centroid	Interior_B	0	0.158782419814479	0.0130351555459902	0.13323398441146	0.184330855217497	12.1810912999287	3.92001223104124e-34	3.52801100793711e-33	1.79104007107918e-33
A08	centroid	Interior_B	5	0.174076707546745	0.0113624262242378	0.151806761370246	0.196346653723245	15.3203817663003	5.58882859390718e-53	5.02994573451646e-52	4.0762557175745e-52
A08	centroid	Interior_B	10	0.181055472405604	0.0129040942871893	0.155763912349604	0.206347032461604	14.0308547330864	1.00927774855353e-44	9.08349973698181e-44	6.0556664913212e-44
A08	centroid	Interior_B	15	0.18157071800437	0.0114890373773999	0.159052618527632	0.204088817481109	15.8038234222771	2.92805989215548e-56	2.63525390293994e-55	2.28216432770942e-55
A08	centroid	Interior_B	20	0.178700897749009	0.015304617352788	0.148704398940377	0.20869739655764	11.6762734820322	1.68522900033221e-31	1.51670610029899e-30	7.20299492077477e-31
A08	cpps	Boundary	-20	0.691790270028955	0.0458092021010865	0.602005883750308	0.781574656307601	15.1015568553757	1.58154625578899e-51	1.42339163021009e-50	1.1126807728781e-50
A08	cpps	Boundary	-15	0.687830353282556	0.0401798332638614	0.609079327180563	0.766581379384548	17.1187956098664	1.0747600089641e-65	9.67284008067688e-65	1.02327449955264e-64
A08	cpps	Boundary	-10	0.67296535634852	0.0421646357578671	0.590324188841851	0.75560652385519	15.9604214349927	2.4109790572032e-57	2.16988115148288e-56	1.92636015123271e-56
A08	cpps	Boundary	-5	0.641886691868896	0.0400089960908362	0.563470500473253	0.720302883264539	16.0435590638555	6.34136992615917e-58	5.70723293354325e-57	5.14427458295565e-57
A08	cpps	Boundary	0	0.611671743804465	0.042355087060285	0.528657298604248	0.694686189004682	14.4415178024273	2.83528902099318e-47	2.55176011889386e-46	1.80324381735166e-46
A08	cpps	Boundary	5	0.599555529996271	0.0400089960908362	0.521139338600628	0.677971721391914	14.985517972884	9.13109065010074e-51	8.21798158509066e-50	6.23108761101295e-50
A08	cpps	Boundary	10	0.601017632487672	0.0421646357578678	0.518376464981002	0.683658799994343	14.2540691194166	4.22903838192512e-46	3.8061345437326e-45	2.64731142805549e-45
A08	cpps	Boundary	15	0.607457067240821	0.0401798332638618	0.528706041138828	0.686208093342815	15.1184566459407	1.22377237808447e-51	1.10139514027602e-50	8.6479914717969e-51
A08	cpps	Boundary	20	0.615706021690736	0.045809202101088	0.525921635412087	0.705490407969385	13.4406624313614	3.49295684239473e-41	3.14366115815526e-40	1.88264453539241e-40
A08	cpps	Interior_A	-20	0.639888738667795	0.0458092021010901	0.550104352389142	0.729673124946448	13.9685632868198	2.42468664241331e-44	2.18221797817198e-43	1.43317909347107e-43
A08	cpps	Interior_A	-15	0.639273067129926	0.0401798332638621	0.560522041027932	0.718024093231921	15.9102966637965	5.37581584629664e-57	4.83823426166697e-56	4.27377359780583e-56
A08	cpps	Interior_A	-10	0.642434223577277	0.0421646357578672	0.559793056070608	0.725075391083946	15.2363280751787	2.02960681611873e-52	1.82664613450685e-51	1.4536373142472e-51
A08	cpps	Interior_A	-5	0.652697589454748	0.0400089960908365	0.574281398059105	0.731113780850392	16.3137707322839	7.87760653091393e-60	7.08984587782254e-59	6.62719279584823e-59
A08	cpps	Interior_A	0	0.671582760045975	0.0423550870602866	0.588568314845754	0.754597205246195	15.8560117959401	1.27753364136472e-56	1.14978027722825e-55	1.00558341077718e-55
A08	cpps	Interior_A	5	0.69667128026358	0.0400089960908367	0.618255088867936	0.775087471659224	17.4128658135248	6.59008599100517e-68	5.93107739190465e-67	6.59008599100517e-67
A08	cpps	Interior_A	10	0.71159827969742	0.0421646357578672	0.62895711219075	0.794239447204089	16.876661375277	6.68183503271698e-64	6.01365152944528e-63	6.14110849827746e-63
A08	cpps	Interior_A	15	0.702321946065511	0.0401798332638615	0.623570919963518	0.781072972167504	17.4794639254313	2.05421151651501e-68	1.84879036486351e-67	2.06721285522713e-67
A08	cpps	Interior_A	20	0.6780391149213	0.0458092021010887	0.58825472864265	0.767823501199951	14.801373606662	1.43521450178269e-49	1.29169305160442e-48	9.50829607431029e-49
A08	cpps	Interior_B	-20	0.634580081918388	0.0458092021010902	0.544795695639734	0.724364468197041	13.852677034584	1.22557938654951e-43	1.10302144789456e-42	7.08607718041352e-43
A08	cpps	Interior_B	-15	0.656380894446021	0.0401798332638621	0.577629868344026	0.735131920548015	16.3360781050421	5.46575109785483e-60	4.91917598806934e-59	4.62262991786658e-59
A08	cpps	Interior_B	-10	0.662213100596239	0.0421646357578672	0.57957193308957	0.744854268102909	15.7054149453356	1.38866108490646e-55	1.24979497641581e-54	1.0718306432045e-54
A08	cpps	Interior_B	-5	0.644239914391933	0.0400089960908365	0.56582372299629	0.722656105787577	16.1023763987792	2.45491980241158e-58	2.20942782217042e-57	2.01202189991464e-57
A08	cpps	Interior_B	0	0.627151831457212	0.0423550870602866	0.544137386256992	0.710166276657433	14.8070013541596	1.3199889091492e-49	1.18799001823428e-48	8.80855201023761e-49
A08	cpps	Interior_B	5	0.634890719885827	0.0400089960908367	0.556474528490183	0.71330691128147	15.8686990906837	1.04382034963655e-56	9.39438314672892e-56	8.25708634787119e-56
A08	cpps	Interior_B	10	0.655876656048873	0.0421646357578672	0.573235488542204	0.738517823555542	15.5551362951475	1.46842320621274e-54	1.32158088559146e-53	1.11712578845849e-53
A08	cpps	Interior_B	15	0.67366044063214	0.0401798332638615	0.594909414530147	0.752411466734133	16.7661333039439	4.31703675475561e-63	3.88533307928005e-62	3.87801606783131e-62
A08	cpps	Interior_B	20	0.687837563302839	0.0458092021010887	0.598053177024189	0.77762194958149	15.0152705516452	5.83234138912104e-51	5.24910725020894e-50	4.01446874835604e-50
A08	energy	Boundary	-20	-0.154407610219325	0.0153825705453116	-0.184556894477782	-0.124258325960867	-10.0378288378067	1.03936637171375e-23	9.35429734542376e-23	3.74737535379788e-23
A08	energy	Boundary	-15	-0.137845165755354	0.0121471629875559	-0.161653167725301	-0.114037163785407	-11.3479308622572	7.59384776716468e-30	6.83446299044821e-29	3.14432759109162e-29
A08	energy	Boundary	-10	-0.124335737641986	0.0133276700922654	-0.150457491020657	-0.0982139842633137	-9.32914281200154	1.06730565183637e-20	9.60575086652729e-20	3.49180244119305e-20
A08	energy	Boundary	-5	-0.114632924548102	0.01204295850007	-0.13823668947555	-0.091029159620654	-9.51866807042764	1.75412820012236e-21	1.57871538011012e-20	5.8593778113331e-21
A08	energy	Boundary	0	-0.100292654415708	0.0134383291001754	-0.126631295464448	-0.0739540133669676	-7.46317891667044	8.44595349933157e-14	7.60135814939842e-13	2.15554832486953e-13
A08	energy	Boundary	5	-0.0760433795407127	0.0120429585000692	-0.0996471444681589	-0.0524396146132665	-6.31434373374911	2.71310308567528e-10	2.44179277710775e-09	6.10160382775628e-10
A08	energy	Boundary	10	-0.0585013203615187	0.0133276700922647	-0.0846230737401892	-0.0323795669828482	-4.38946342132766	1.1363068900058e-05	0.000102267620100522	2.06483194869625e-05
A08	energy	Boundary	15	-0.0636736640923288	0.0121471629875566	-0.0874816660622776	-0.0398656621223799	-5.24185475716061	1.58970484377845e-07	1.43073435940061e-06	3.2035877079946e-07
A08	energy	Boundary	20	-0.0832436969080525	0.015382570545316	-0.113392981166519	-0.0530944126495864	-5.41155957405312	6.24782015786258e-08	5.62303814207632e-07	1.28846096640746e-07
A08	energy	Interior_A	-20	-0.0733743051959271	0.0153825705453165	-0.103523589454394	-0.0432250209374601	-4.76996383535308	1.84258996703999e-06	1.65833097033599e-05	3.49191662406864e-06
A08	energy	Interior_A	-15	-0.0870413458475522	0.0121471629875554	-0.110849347817499	-0.0632333438776055	-7.16556993075046	7.74636014585889e-13	6.971724131273e-12	1.91849106416131e-12
A08	energy	Interior_A	-10	-0.105195403033466	0.0133276700922635	-0.131317156412135	-0.0790736496547983	-7.89300772792465	2.94989341182573e-15	2.65490407064315e-14	7.8829084450469e-15
A08	energy	Interior_A	-5	-0.13000791301948	0.0120429585000699	-0.153611677946927	-0.106404148092032	-10.7953467595795	3.62093068466705e-27	3.25883761620034e-26	1.42506925460906e-26
A08	energy	Interior_A	0	-0.154387990997484	0.0134383291001768	-0.180726632046227	-0.128049349948741	-11.4886300109627	1.50479371689415e-30	1.35431434520473e-29	6.32968785677697e-30
A08	energy	Interior_A	5	-0.170715951576742	0.01204295850007	-0.19431971650419	-0.147112186649295	-14.175582484632	1.29761960444512e-45	1.16785764400061e-44	8.02807459559434e-45
A08	energy	Interior_A	10	-0.178519228109916	0.0133276700922637	-0.204640981488585	-0.152397474731248	-13.3946313852368	6.49979395995237e-41	5.84981456395713e-40	3.47968767553005e-40
A08	energy	Interior_A	15	-0.179493870713064	0.0121471629875552	-0.20330187268301	-0.155685868743118	-14.7766084061731	2.07347561463816e-49	1.86612805317434e-48	1.36232488730358e-48
A08	energy	Interior_A	20	-0.176863277812425	0.0153825705453158	-0.207012562070891	-0.14671399355396	-11.4976412616734	1.35569696494601e-30	1.22012726845141e-29	5.71766093969273e-30
A08	energy	Interior_B	-20	-0.142416673180138	0.0153825705453165	-0.172565957438605	-0.112267388921671	-9.25831432143177	2.07684985267803e-20	1.86916486741023e-19	6.72544045979241e-20
A08	energy	Interior_B	-15	-0.161333445518733	0.0121471629875555	-0.18514144748868	-0.137525443548786	-13.2815741160316	2.96103376287007e-40	2.66493038658306e-39	1.56413411394133e-39
A08	energy	Interior_B	-10	-0.181238581354816	0.0133276700922636	-0.207360334733484	-0.155116827976148	-13.5986695423997	4.07784036782747e-42	3.67005633104472e-41	2.25130770307142e-41
A08	energy	Interior_B	-5	-0.201792648578778	0.0120429585000699	-0.225396413506226	-0.178188883651331	-16.75606941414	5.113312016994e-63	4.6019808152946e-62	4.5675090488879e-62
A08	energy	Interior_B	0	-0.21734503265262	0.0134383291001768	-0.243683673701363	-0.191006391603877	-16.173516144188	7.75435626107355e-59	6.9789206349662e-58	6.42157627870154e-58
A08	energy	Interior_B	5	-0.222849298720772	0.01204295850007	-0.246453063648219	-0.199245533793324	-18.5045309854282	1.89824013142291e-76	1.70841611828062e-75	2.23570504367587e-75
A08	energy	Interior_B	10	-0.22098691308578	0.0133276700922637	-0.247108666464448	-0.194865159707111	-16.5810611724293	9.55269857193021e-62	8.59742871473719e-61	8.34548941174122e-61
A08	energy	Interior_B	15	-0.215831844583628	0.0121471629875552	-0.239639846553574	-0.192023842613681	-17.7680866556864	1.24877950198192e-70	1.12390155178373e-69	1.30628908431003e-69
A08	energy	Interior_B	20	-0.20930017102594	0.0153825705453158	-0.239449455284406	-0.179150886767475	-13.6063195945931	3.67278876006585e-42	3.30550988405927e-41	2.04186507989675e-41
A08	flatness	Boundary	-20	-0.282911097159095	0.0132646125933728	-0.308909260110983	-0.256912934207208	-21.3282593191181	6.20751693910331e-101	5.58676524519298e-100	1.23374399164678e-99
A08	flatness	Boundary	-15	-0.253254706618737	0.00977521393445993	-0.272413773871453	-0.234095639366022	-25.9078428683749	5.4336511100088e-148	4.89028599900792e-147	2.1598763162285e-146
A08	flatness	Boundary	-10	-0.211527461475139	0.0110769631905186	-0.233237910386631	-0.189817012563646	-19.0961600067605	2.71753903681912e-81	2.4457851331372e-80	3.69306587054906e-80
